Brookfield Post Office,,,,,,41.2333896,-80.5692396
Farmdale Post Office,,,,,,41.3903333,-80.9539802
Girard Post Office,,,,,,41.1542243,-80.7011884
Hartford Post Office,,,,,,41.3111666,-80.567851
Masury Post Office,,,,,,41.2111676,-80.5372938
McDonald Post Office,,,,,,41.1639465,-80.7248005
Gustavus Post Office,,,,,,41.462555,-80.6650781
Wassie Post Office,,,,,,41.3486671,-80.8984215
Bolivar Post Office,,,,,,40.650061,-81.452617
Dennison Post Office,,,,,,40.39384,-81.3341481
Dundee Post Office,6759,State Route 93,Dundee,Ohio,44624,40.5861527,-81.6090242
Dover Post Office,,,,,,40.5211027,-81.4737269
Baltic Post Office,,,,,,40.4403438,-81.6984604
Arbela Post Office,,,,,,40.4819444,-83.4069444
Broadway Post Office,,,,,,40.3416667,-83.4125
Irwin Post Office,,,,,,40.1222222,-83.4888889
Zoar Post Office,,,,,,40.6118017,-81.4234549
Midvale Post Office,,,,,,40.439913,-81.3771033
Middle Point Post Office,,,,,,40.8555556,-84.4472222
Willshire Post Office,,,,,,40.7486111,-84.7916667
Wren Post Office,,,,,,40.8013889,-84.775
Convoy Post Office,,,,,,40.9166667,-84.7027778
Ohio City Post Office,,,,,,40.7708333,-84.6152778
Mount Healthy Branch Cincinnati Post Office,,,,,,39.2327778,-84.5477778
Sherman Post Office,,,,,,40.1313184,-115.663664
Island Mountain Post Office,,,,,,41.7337943,-115.7239696
O'Neil Post Office,,,,,,41.7849115,-115.0158826
Freiburg Post Office,,,,,,37.9230033,-115.5844769
Sloan Post Office,,,,,,35.9428915,-115.2177318
Columbia Post Office,,,,,,37.7243773,-117.2311898
Gold Mountain Post Office,,,,,,37.2946527,-117.4084096
Bonnie Claire Post Office,,,,,,37.2266865,-117.1212919
Tule Post Office,,,,,,37.3646535,-117.5564707
Muncy Post Office,,,,,,39.6013275,-114.5536253
Duckwater Post Office,,,,,,38.9318208,-115.7142448
Jiggs Post Office,,,,,,40.4257626,-115.6653356
Amargosa Valley Post Office,3830,East Sage Road,Amargosa Valley,NV,89020,36.5256355,-116.419971
Imlay Post Office 89418,,,,,,40.6587139,-118.147761
McDermitt Post Office,,,,,,41.9980456,-117.7183201
Golconda Post Office,,,,,,40.9484064,-117.484767
White Rock Post Office,,,,,,41.7418458,-116.1862076
Rebel Creek Post Office,,,,,,41.6054691,-117.7667832
Platora Post Office,,,,,,41.6637837,-117.7576392
Stone House Post Office,,,,,,40.8371285,-117.1720551
Battle Mountain Post Office,,,,,,40.6370235,-116.9432682
Bueasta Post Office,,,,,,41.9310146,-115.6759157
Excelsior Post Office,,,,,,41.7043465,-116.1689842
Raspberry Post Office,,,,,,40.7907376,-118.0209719
Deep Hole Post Office,,,,,,40.7190678,-119.4832464
Farrell Post Office,,,,,,40.524348,-118.729049
Browns Post Office,,,,,,40.0171322,-118.6784853
Lovelock Post Office,,,Lovelock,NV,,40.1805773,-118.4753101
Heinz Post Office,,,,,,39.6615749,-119.9943664
Buckhorn Post Office,,,,,,40.1760312,-116.4806351
Lewis Post Office,,,,,,40.4601927,-116.8814853
Dean Post Office,,,,,,40.4251935,-116.8562062
Johnnie Mine Post Office,,,,,,36.4624566,-116.0491976
Johnnie Post Office,,,,,,36.4196938,-116.0720156
Tempiute Post Office,,,,,,37.6524518,-115.6358654
Hiller Post Office,,,,,,39.8443669,-116.599524
Newpass Post Office,,,,,,39.6054298,-117.4776863
Romano Post Office,,,,,,39.9368694,-116.0764534
United States Post Office,,,,,,38.8617302,-117.9312845
Lodi Post Office,,,,,,38.9938141,-117.8784472
Bayard Post Office,,,,,,41.6979633,-115.5100711
Charleston Post Office,,,,,,41.6707417,-115.5106263
Tobar Post Office,,,,,,40.8963141,-114.8903188
Lurline Post Office,,,,,,40.7163142,-115.206438
La Plata City Post Office,,,,,,39.4496425,-118.3115238
Alamo Post Office,,,,,,37.3648116,-115.1634666
Atlanta Post Office (historic - closed),,,,,,38.4653874,-114.3296413
Austin Post Office,,,,,,39.4906778,-117.0691671
Fallon Post Office,,,Fallon,NV,,39.4759384,-118.7767465
Wellington Post Office,,,,,,38.7562609,-119.3762638
Schurz Post Office,,,,,,38.9500199,-118.8102684
Hill Post Office,,,,,,39.4021414,-118.6629239
Carson City Post Office,,,,,,39.1679652,-119.765459
Yerington Post Office,,,,,,38.9880145,-119.1629557
Genoa Post Office,,,,,,39.0032413,-119.8476794
Midas Post Office,,,,,,39.0402042,-117.6214917
Tuscarora Post Office,,,,,,41.3144584,-116.2226172
Beowawe Post Office,,,,,,40.592773,-116.4781048
Crescent Valley Rural Branch Post Office,,,,,,40.4184725,-116.5827797
Goldfield Post Office,,,,,,37.7085159,-117.2354348
Pittsburg Post Office,,,,,,40.4285269,-116.8223162
Pahrump Post Office,,,,,,36.2037759,-115.9723163
Glen Hamilton Post Office,,,,,,38.974928,-117.5064874
Manhattan Post Office,,,,,,38.5382585,-117.0730169
Wadsworth Post Office,,,,,,39.6320212,-119.2866222
Silver City Post Office,,,,,,39.2642494,-119.6410381
Incline Village Branch Post Office,,,,,,39.2471297,-119.9588002
Crystal Bay Post Office,,,,,,39.2260181,-120.004078
Laughlin Rural Branch Post Office,,,,,,35.1677179,-114.5730315
Deeth Post Office,,,,,,41.0654054,-115.2725297
Gardnerville Post Office,,,,,,38.9283513,-119.7298446
Elko Post Office,,,,,,40.8301127,-115.764001
Gerlach Post Office,345,East Sunset Boulevard,Gerlach,NV,89412,40.6521758,-119.35648
Empire Post Office,,,,,,40.5788884,-119.342693
Mina Post Office,,,,,,38.3904808,-118.1087296
Zephyr Cove Post Office,,,,,,39.0057588,-119.947134
Smith Post Office,,,,,,38.7993711,-119.329191
Goodsprings Rural Station Post Office,,,,,,35.8327007,-115.43392
Steamboat Branch Post Office,,,,,,39.3771334,-119.7437962
Sierra Station Post Office,,,,,,39.6412981,-119.881306
Washington Station Post Office,,,,,,39.5282438,-119.8374149
Galena Station Post Office,,,,,,39.507287,-119.801856
Poeville Post Office,,,,,,39.5849095,-119.9032514
Area 12 Branch Post Office,,,,,,37.1955068,-116.1580977
Jackpot Post Office,,,,,,41.9793306,-114.6708315
Silver Springs Post Office,,,,,,39.4149705,-119.223816
Pioche Post Office,,,,,,37.9296851,-114.4516584
Owyhee Post Office,,,,,,41.9476742,-116.0988722
Blue Diamond Post Office,,,,,,36.0475363,-115.40697
Lamoille Community Post Office,,,,,,40.7279593,-115.4777711
Valmy Post Office,,,,,,40.7927228,-117.1279196
Wells City Hall,,,,,,41.1113146,-114.9640792
Toano Post Office,,,,,,41.131591,-114.4230802
Mountain City Post Office,,,,,,41.8382363,-115.9653694
Pittman Station Post Office,,,,,,36.0621978,-115.008049
Virginia City Post Office,,,,,,39.3090908,-119.6503724
Jarbidge - Post Office,533,Main Street,Jarbidge,NV,89826,41.8749311,-115.430384
North Las Vegas Post Office,,,,,,36.1949704,-115.1180567
Clarks Post Office,,,,,,39.5849122,-119.4662883
Airport Branch Post Office,,,,,,36.0852503,-115.1505534
Bonanza Station Post Office,,,,,,36.1766368,-115.155001
Cottonwood Cove Rural Branch Post Office,,,,,,35.4912368,-114.686917
Federal Station Post Office,,,,,,36.1663595,-115.143611
Garside Station Post Office,,,,,,36.1560808,-115.2072238
Huntridge Station Post Office,,,,,,36.1549716,-115.104999
Nellis Air Force Base Branch Post Office,,,,,,36.2421928,-115.0455569
Desert Inn Post Office,,,,,,36.1300285,-115.117682
Emerald Post Office,,,,,,36.1159587,-115.2253288
Garside Post Office,,,,,,36.1512481,-115.2083568
Green Valley Post Office,,,,,,36.0699586,-115.0819086
King Post Office,,,,,,36.1913129,-115.1618081
Las Vegas Post Office Station Number 4,,,,,,36.1737464,-115.117744
Meadow Mesa Post Office,,,,,,36.2504998,-115.1523566
Poe 61 Post Office,,,,,,36.1731101,-115.0790222
Poe 62 Post Office,,,,,,36.1007112,-115.1223769
united postal service,8350,West Cheyenne Avenue,,,89129-2147,36.2200152,-115.2750027
Poe 65 Post Office,,,,,,36.1960948,-115.2262905
Red Rock Vista Post Office,,,,,,36.2047549,-115.2519481
Summerlin Post Office,,,,,,36.1893925,-115.3068908
Topaz Post Office,,,,,,36.2076449,-115.206651
La Plata Post Office,,,,,,36.9007974,-108.1913899
Bingham Post Office,,,,,,33.8886807,-106.3797281
Embudo Post Office,1989,US 68,Embudo,,87531,36.2116897,-105.9227975
Walter Edwards Grady United States Post Office Building,,,,,,40.5734382,-74.1140309
Dresden Station Post Office,,,,,,43.6720084,-73.4112265
Putnam Station Post Office,,,,,,43.7406176,-73.4031724
Ouaquaga Post Office,,,,,,42.1261901,-75.6471298
Hart Lot Post Office,,,,,,43.0111886,-76.4574442
North East Post Office,,,,,,41.9520674,-73.5030873
Athens Post Office,,,,,,42.2642535,-73.8065149
Ardsley Post Office,875,Saw Mill River Road,Ardsley,NY,10502-9998,41.0189897,-73.8433556
Bedford Hills Post Office,,,,,,41.2364835,-73.6995753
Centuck Station Yonkers Post Office,,,,,,40.9534318,-73.8462454
Dobbs Ferry Post Office,,,,,,41.0152578,-73.8744945
East Station Yonkers Post Office,,,,,,40.919007,-73.8596621
Elmsford Post Office,,,,,,41.0548191,-73.8195782
Fleetwood Station Mount Vernon Post Office,,,,,,40.9251232,-73.837748
Harrison Post Office,,,,,,40.9685088,-73.7138973
Hartsdale Post Office,,,,,,41.0195418,-73.7970773
Mount Vernon Post Office,,,,,,40.9111188,-73.8336097
North Salem Post Office,60,June Road,North Salem,NY,10560,41.3277001,-73.5909049
Pleasantville Post Office,,,,,,41.1342169,-73.7930541
Purdys Post Office,,,,,,41.3253721,-73.6537403
Rye Post Office,,,,,,40.984616,-73.6827225
Shenorock Post Office,,,,,,41.328705,-73.7359653
Sleepy Hollow Post Office,45,Beekman Avenue,Sleepy Hollow,NY,10591,41.0850025,-73.8604486
Shrub Oak Post Office,1350,East Main Street,Shrub Oak,NY,10588,41.327319,-73.836672
South Station Yonkers Post Office,,,,,,40.9222277,-73.89604
Tarrytown Post Office,,,,,,41.0778519,-73.8573516
Tuckahoe Post Office,,,,,,40.9508201,-73.8275697
Valhalla Post Office,,,,,,41.0739856,-73.7715213
White Plains Main Post Office,,,,,,41.0280593,-73.7732791
Wykagyl Station New Rochelle Post Office,,,,,,40.9473209,-73.7948551
Amawalk Post Office,,,,,,41.2864736,-73.7661123
Croton on Hudson Post Office,50,Maple Street,Croton-on-Hudson,NY,10520,41.2024016,-73.8843547
Morris Heights Station Bronx Post Office,,,,,,40.8530483,-73.9077751
Castle Hill Station Bronx Post Office,,,,,,40.8313889,-73.8513889
City Island Station Bronx Post Office,,,,,,40.8435753,-73.7853844
Esplande Station Bronx Post Office,,,,,,40.8625992,-73.8575831
Parkchester Station Bronx Post Office,,,,,,40.8366667,-73.8622222
Pilgrim Station Bronx Post Office,,,,,,40.8436111,-73.8308333
Riverdale Station Bronx Post Office,,,,,,40.9076784,-73.9042418
Throgs Neck Station Bronx Post Office,,,,,,40.8279198,-73.8239641
Van Nest Station Bronx Post Office,,,,,,40.8455556,-73.8658333
Wakefield Station Bronx Post Office,,,,,,40.8925,-73.8583333
Williamsbridge Station Bronx Post Office,,,,,,40.8772847,-73.865489
Woodlawn Station Bronx Post Office,,,,,,40.9007989,-73.8675831
Fordham Station Bronx Post Office,,,,,,40.8601697,-73.8920841
Fox Street Station Bronx Post Office,,,,,,40.827308,-73.891676
Longwood Station Bronx Post Office,,,,,,40.8205556,-73.8994444
Soundview Station Bronx Post Office,,,,,,40.8294444,-73.8713889
West Farms Station Bronx Post Office,,,,,,40.8397222,-73.8775
Eastchester Station Bronx Post Office,,,,,,40.8682293,-73.8411579
Cornell Station Post Office,,,,,,40.8216667,-73.8575
Westchester Station Bronx Post Office,,,,,,40.842112,-73.8430068
Hillburn Post Office,,,,,,41.1237471,-74.1683333
Albertson Post Office,,,,,,40.7678787,-73.6475581
Alden Manor Branch Elmont Post Office,,,,,,40.6900343,-73.7210455
Baldwin Post Office,,,,,,40.6557412,-73.6101667
Cedarhurst Post Office,,,,,,40.6230556,-73.7241667
East Meadow Post Office,,,,,,40.7129137,-73.5585412
East Rockaway Post Office,,,,,,40.6399595,-73.6606763
Franklin Square Post Office,,,,,,40.7066667,-73.6719444
Freeport Post Office,,,,,,40.6535844,-73.5858682
Garden City Post Office,,,,,,40.7247222,-73.6341667
Hewlett Post Office,,,,,,40.6379448,-73.7025772
Island Park Post Office,367,Long Beach Road,Island Park,NY,11558,40.6033304,-73.6559118
Locust Valley Post Office,115,Forest Avenue,Locust Valley,NY,11560-1733,40.8753696,-73.5998917
Long Beach Post Office,,,,,,40.5888889,-73.6608333
Lynbrook Post Office,100,Broadway,Lynbrook,NY,11563,40.6545982,-73.6749961
Malverne Post Office,333,Hempstead Avenue,Malverne,NY,11565,40.6769444,-73.6686111
Meachum Branch Elmont Post Office,,,,,,40.6863889,-73.6925
Mineola Post Office,,,,,,40.7430556,-73.6388889
North Baldwin Station Baldwin Post Office,,,,,,40.6702965,-73.6105472
Oceanside Post Office,,,,,,40.6396378,-73.6431938
Rockville Centre Post Office,,,,,,40.6561319,-73.646327
Roosevelt Post Office,,,,,,40.6785016,-73.5881923
Roslyn Heights Post Office,66,Mineola Avenue,,,,40.7898586,-73.6522042
Sea Cliff Post Office,,,,,,40.8492184,-73.6440158
Uniondale Post Office,,,,,,40.7092135,-73.5932836
Valley Stream Post Office,,,Valley Stream,,,40.6619444,-73.7025
West Hempstead Post Office,,,,,,40.7013908,-73.6471816
Woodmere Post Office,,,,,,40.6334213,-73.708319
Massapequa Post Office,,,,,,40.675116,-73.4756724
Old Las Vegas Post Office,,,,,,35.5936826,-105.2176759
Babylon Post Office,,,,,,40.7008333,-73.3197222
Bay Shore Post Office,,,,,,40.7347222,-73.2630556
Bayport Post Office,,,,,,40.7383333,-73.0505556
Bellport Post Office,,,,,,40.7584576,-72.9408479
Bohemia Post Office,,,,,,40.7702778,-73.1086111
Brightwaters Post Office,,,,,,40.7209214,-73.2648224
Copiague Post Office,,,,,,40.681752,-73.3994498
East Islip Post Office,,,,,,40.7326973,-73.1860173
Greenlawn Post Office,,,,,,40.8692334,-73.3656959
Halesite Post Office,,,,,,40.8882521,-73.4155182
Islip Post Office,,,,,,40.7283581,-73.2180534
Lake Grove Post Office,,,,,,40.8520822,-73.1143849
Mastic Post Office,,,,,,40.8050704,-72.8469467
Patchogue Post Office,,,,,,40.7655926,-73.011117
Port Jefferson Post Office,407,East Main Street,Port Jefferson,NY,11777,40.9451329,-73.0674466
Sayville Post Office,,,,,,40.7354262,-73.085521
Sound Beach Post Office,25,New York Avenue,Sound Beach,NY,11789,40.9558009,-72.9703754
Prewitt Post Office,,,,,,35.3566251,-108.0252231
Faywood Post Office,,,,,,32.6273299,-107.8662762
Sunspot Post Office,,,,,,32.7905666,-105.8165868
Madison Post Office,,,,,,36.8808571,-103.8735755
Nutt Post Office,,,,,,32.5728397,-107.4510334
Mesquite Post Office,,,,,,32.1647765,-106.6964919
Los Ojos Post Office,,,,,,36.7293741,-106.571939
Llaves Post Office,,,,,,36.373627,-106.8672613
Lakewood Post Office,,,,,,32.6323368,-104.3694041
Radium Springs Post Office,,,,,,32.5011983,-106.9280666
Sunshine Valley Post Office,,,,,,36.8416889,-105.6588975
Willow Springs Post Office,,,,,,36.4497504,-104.1427556
Holman Post Office,,,,,,36.0383655,-105.3836245
Hagerman Post Office,,,,,,33.1150999,-104.327116
Hebron Post Office,,,,,,36.7386475,-104.4657418
Hillsboro Post Office,,,,,,32.9203571,-107.5693
Holloman Post Office,,,,,,32.8384957,-106.0807099
La Plata Post Office,,,,,,36.9288898,-108.1903539
Church Rock Post Office,,,,,,35.5344527,-108.5982333
Cimarron Post Office,,,,,,35.510878,-104.9158297
Jal Post Office,,,,,,32.1131572,-106.1935934
Fruitland Post Office,,,,,,36.7401314,-108.3976375
Mexican Springs Post Office,,,,,,35.7905569,-108.8253011
Medanales Post Office,180,County Road 142,Medanales,NM,87548,36.1714164,-106.177904
Mentmore Post Office,,,,,,35.5141892,-108.8456424
San Juan Pueblo Post Office,,,,,,36.053357,-106.070004
Cuchillo Post Office,,,,,,33.2357279,-107.3604813
Dixon Post Office,221,NM 75,Dixon,NM,87527,36.1965521,-105.8861021
Kewa Pueblo Post Office,175,Tano Street,Kewa Pueblo,NM,87052,35.5157477,-106.3577447
Crownpoint Post Office,,,,,,35.6782888,-108.1502146
Ponderosa Post Office,,,,,,35.4905879,-106.6675317
Tucumcari Post Office,,,,,,35.1720871,-103.7252712
Trampas Post Office,,,,,,36.1310945,-105.7588151
Torreon Post Office,,,,,,34.7222803,-106.2986314
Toadlena Post Office,,,,,,36.2364127,-108.8924694
Tesuque Post Office,174,Tesuque Village Road,Tesuque,NM,87506,35.7669967,-105.93545
Waterflow Post Office,,,,,,36.7597652,-108.4821475
Weed Post Office,,,,,,32.8023721,-105.5167638
Williamsburg Post Office,,,,,,33.1168516,-107.2936443
Corona Post Office,601,Main Street,Corona,NM,88318,34.2499877,-105.5950081
Caballo Post Office,,,,,,32.9753741,-107.3084154
Willard Post Office,,,,,,34.5958344,-106.0337055
Watrous Post Office,,,,,,35.790597,-104.981668
Warren Post Office,,,,,,32.6092826,-103.1474227
Yeso Post Office,,,,,,34.4389792,-104.6101845
Monticello Post Office,,,,,,33.3970138,-107.4508694
Mount Dora Post Office,,,,,,36.51947,-103.4891183
Kenna Post Office,,,,,,33.8423111,-103.7719053
Leasburg Post Office,,,,,,32.4539778,-106.8830646
Leyba Post Office,,,,,,35.2250471,-105.5736244
Winston Post Office,451,Grafton Road,Winston,NM,87943,33.3492369,-107.6484648
Turnerville Post Office,,,,,,32.8019948,-108.0847685
Abiquiu Post Office,,,Abiquiu,NM,,36.208972,-106.3200736
Albuquerque Post Office,40,First Plaza Gallery,,,,35.0863155,-106.6492223
Algodones Post Office,,,,,,35.3805931,-106.4791925
Anton Chico Post Office,,,,,,35.1998276,-105.1418897
Gladstone Post Office,,,,,,36.3047518,-103.9730262
Rowe Post Office,3198,NM 63,Rowe,NM,87562,35.4896069,-105.67488
Tecolote Post Office,,,,,,35.4603471,-105.280484
Mariners Harbor Station Staten Island Post Office,,,,,,40.6369243,-74.1597979
New Dorp Station Staten Island Post Office,2562,Hylan Boulevard,Staten Island,,10306,40.5684337,-74.1105951
Port Richmond Station Staten Island Post Office,,,,,,40.6330556,-74.1372222
Taiban Post Office,,,,,,34.4400413,-104.0091301
Staten Island General Post Office,,,,,,40.6141667,-74.1233333
Stanley Post Office,,,,,,35.1477095,-105.9775178
Shiprock Post Office,,,,,,36.7856546,-108.6870467
Seneca Post Office,,,,,,36.6283579,-103.1266004
Sedan Post Office,,,,,,36.1444778,-103.1304931
Sapello Post Office,1007,New Mexico Highway 518,Sapello,NM,,35.7693911,-105.2525237
Seboyeta Post Office,,,,,,35.2011501,-107.3892143
Sedan Post Office,,,,,,35.2987469,-105.3929102
Serafina Post Office,,,,,,35.3975451,-105.32362
Solano Post Office,,,,,,35.8483535,-104.0670814
Stead Post Office,,,,,,36.1000339,-103.2027194
Tajique Post Office,,,,,,34.7517616,-106.2878012
Taos Post Office,318,Paseo del Pueblo Norte,,,,36.412444,-105.5692347
Velarde Post Office,,NM-68,Velarde,NM,,36.169419,-105.9684735
Vaughn Post Office,800,8th Street,Vaughn,NM,88353,34.6015394,-105.213076
Vallecitos Post Office,,,,,,35.9941985,-105.4091807
Valdez Post Office,,,,,,36.534506,-105.5838938
Thoreau Post Office,,,,,,35.4070452,-108.2190346
Tohatchi Post Office,,,,,,35.8586532,-108.7633974
Torrance Post Office,,,,,,34.3411842,-105.5280589
Trementina Post Office,,,,,,35.4600465,-104.4227599
San Rafael Post Office,,,,,,35.1125386,-107.882558
Ruidoso Post Office,,,,,,33.3307987,-105.590613
Pecos Post Office,16,NM 63,Pecos,NM,87552,35.5734173,-105.675763
Picacho Post Office,,,,,,33.3517592,-105.1449813
Ute Park Post Office,9,Hummingbird Lane,Ute Park,NM,87749,36.5584954,-105.1144862
Questa Post Office,,,,,,36.7065055,-105.5893325
Rainsville Post Office,,,,,,35.9786488,-105.2091769
Red River Post Office,,,,,,36.708546,-105.406634
Ranchitos Post Office,,,,,,36.0281345,-106.06379
Ramah NM,,,,,,35.1335893,-108.4980404
Quemado Post Office,,,,,,34.3422669,-108.4945163
Tres Piedras Post Office,38440,US 285,Tres Piedras,NM,87577,36.651785,-105.968563
San Patricio Post Office,,,,,,33.4088606,-105.3269219
Rehoboth Post Office,,,,,,35.5297274,-108.6538411
Rociada Post Office,,,,,,35.8322573,-105.4208471
Rogers Post Office,,,,,,33.981753,-103.2305053
Ribera Post Office,,,,,,35.3736554,-105.4486228
Rutheron Post Office,,,,,,36.7186253,-106.611702
San Ysidro Post Office,,,San Ysidro,NM,,35.5555313,-106.7784936
Ruidoso Downs Post Office,,,,,,33.3291282,-105.6044206
Dexter Post Office,,,,,,33.1952671,-104.3716666
Capulin Post Office,1970,NM 96,Gallina,NM,87017,36.2286351,-106.8173078
Cuervo Post Office,,,,,,35.0311689,-104.4085929
Crossroads Post Office,,,,,,33.5123245,-103.3396737
Cleveland Post Office,,,,,,35.9933664,-105.370569
Chama Post Office,,,,,,36.9032226,-106.5801053
Cerro Post Office,,,,,,36.7539137,-105.6127836
Caprock Post Office,,,,,,33.392051,-103.7124551
Holloman Air Force Base Post Office,721,West New Mexico Avenue,,,,32.8385722,-106.0805891
Bueyeros Post Office,,,,,,35.97972,-103.6871911
Bosque Post Office,,,,,,34.5600616,-106.7891935
Blue Water Post Office,,,,,,35.2550341,-107.9856167
Lake Arthur Post Office,,,,,,32.9981657,-104.3666291
Artesia Post Office,,,,,,32.8423345,-104.4032963
Anthony Post Office,,,,,,32.0039432,-106.605854
Amistad Post Office,,,,,,35.9193154,-103.1546157
Alcalde Post Office,,,,,,36.0888448,-106.0536381
Glorieta Post Office,16,Calle Lomita,Glorieta,NM,87535,35.5835852,-105.772764
Gonzales Ranch Post Office,,,,,,35.2458803,-105.4939007
Guadalupita Post Office,,,,,,36.1375352,-105.2386221
Jemez Pueblo Post Office,,,,,,35.6138689,-106.725967
La Jara Post Office,,,,,,36.049759,-105.1833428
Jemez Springs Post Office,16957,NM 4,Jemez Springs,NM,87025,35.7630004,-106.697333
Jarales Post Office,,,,,,34.6192464,-106.7629907
Isleta Post Office,119,Tribal Road 40,,,,34.9060729,-106.6964616
Glenwood Post Office,,,,,,33.3158823,-108.8832959
Glencoe Post Office,,,,,,33.418792,-105.4339679
Arenas Valley Post Office,,,,,,32.7939639,-108.1842122
Tierra Amarilla Post Office,,US 64,Tierra Amarilla,NM,87575,36.7169247,-106.562484
Bellview Post Office,,,,,,34.8211764,-103.1077251
Bent Post Office,21,Bent Road,Bent,NM,88314,33.158518,-105.8555138
Bingham Post Office,,,,,,33.9109029,-106.3494491
Blanco Post Office,,,,,,36.7232932,-107.8286624
Bloomfield Post Office,,,,,,36.7109754,-107.9837777
Broadview Post Office,,,,,,34.818383,-103.2141579
Canjilon Post Office,385,NM 115,Canjilon,NM,87515,36.4809921,-106.4380283
Cañones Post Office,,,,,,36.1880135,-106.4401184
Capitan Post Office,,,,,,33.5452687,-105.5722642
Chacon Post Office,,,,,,36.1336234,-105.3688053
Chamisal Post Office,,,,,,36.1688117,-105.7336686
Clayton Post Office,,,,,,36.4515741,-103.1841034
Cliff Post Office,,,,,,32.9595659,-108.6111772
US Post Office Cochiti Pueblo,255,Cochiti Street,Cochiti Pueblo,NM,87072-9998,35.6080511,-106.347967
Corrales Post Office,4101,Corrales Road,Corrales,NM,87048,35.2211811,-106.619106
Coyote Post Office,3390,NM 96,Coyote,NM,87012,36.1656509,-106.6169203
Cuba Post Office,,,,,,36.0139959,-106.9641367
El Cerrito Post Office,,,,,,35.2755424,-105.3119416
San Cristobal Post Office,,,,,,36.596413,-105.6394538
Santa Cruz Post Office,,,,,,35.9922721,-106.0473161
Des Moines Post Office,,,,,,36.7630769,-103.8325623
Dora Post Office,,,,,,33.9386985,-103.3366192
Duran Post Office,,,,,,34.4672935,-105.3969482
Ranchos De Taos Post Office,,,,,,36.359374,-105.6081532
Newkirk Post Office,,,,,,35.0681351,-104.2666262
Nogal Post Office,,,,,,33.5581325,-105.7077626
Ocate Post Office,1730,NM 120,Ocate,NM,87734,36.1745744,-105.0479366
Milnesand Post Office,,,,,,33.6428754,-103.3396741
Mora Post Office,401,Main Street,Mora,NM,87732,35.9753386,-105.3361413
San Mateo Post Office,,,,,,35.3320282,-107.6425943
Wagon Mound Post Office,,,,,,36.0089252,-104.7066582
Nageezi Post Office,,,,,,36.2627217,-107.7421118
Mayhill Post Office,,,,,,32.8895419,-105.4780381
McAlister Post Office,,,,,,34.6928571,-103.7769777
McDonald Post Office,,,,,,33.1406704,-103.3174478
McIntosh Post Office,,,,,,34.864659,-106.0533288
Melrose Post Office,,,,,,34.4303884,-103.6322792
Madrid Post Office,,,,,,35.406661,-106.1525816
Malaga Post Office,,,,,,32.2248184,-104.0725437
Sandia Park Post Office,,,,,,35.1679862,-106.3655433
Placitas Post Office,,,,,,35.3088921,-106.426723
Pojoaque Post Office,,,,,,35.8927276,-106.0225543
Park View Post Office,,,,,,36.7294585,-106.5711461
Paguate Post Office,31,Postal Road,Paguate,NM,,35.1411563,-107.3764179
Los Pinos Post Office,,,,,,35.1158787,-106.3166915
Fort Sumner Post Office,,,,,,34.4717164,-104.2454361
Española Post Office,,,,,,35.9916239,-106.080495
Grants Post Office,,,,,,35.1543863,-107.8480463
El Prado Post Office,,,,,,36.4316928,-105.576399
Eagle Nest Post Office,,,,,,36.5542543,-105.2631858
El Rito Post Office,1134,New Mexico State Highway 554,El Rito,NM,87530,36.3357734,-106.189384
Las Vegas Post Office,1001,Douglas Avenue,Las Vegas,NM,87701,35.592944,-105.2201681
Kirtland Post Office,,,,,,36.7417675,-108.357435
Old Laguna Post Office,6,Rio San Jose Road,Laguna,NM,87026,35.03769,-107.382062
La Madera Post Office,,,,,,35.2229882,-106.3704394
Hanover Post Office,,,,,,32.8134112,-108.0911492
Hope Post Office,,,,,,32.8103854,-104.7327473
Lindrith Post Office,1094,NM 595,Lindrith,NM,87029,36.3055903,-107.0454016
Cubero Post Office,,,,,,35.0857023,-107.5212971
Carrizozo Post Office,509,12th Street,Carrizozo,NM,,33.6411856,-105.877096
Old Los Alamos Post Office,,County Road A6,Sapello,NM,87745,35.7319797,-105.151657
Grady Post Office,,,,,,34.8217658,-103.3191178
Estancia Post Office,413,East Highland Avenue,Estancia,NM,87016,34.7577076,-106.0545894
Floyd Post Office,,,,,,34.2141991,-103.5785463
Fort Stanton Post Office,,,,,,33.495914,-105.5230362
Fort Wingate Post Office,286,NM-400,Ft. Wingate,NM,87316,35.4720731,-108.543151
Vadito Post Office,1709,US 75,Vadito,NM,87579,36.1893832,-105.676565
Lumberton Post Office,,,,,,36.929931,-106.9365864
New Laguna Post Office,,,New Laguna,NM,,35.0459235,-107.425107
Bayside Station Flushing Post Office,,,,,,40.7628084,-73.7717597
Loving Post Office,,,,,,32.2862317,-104.095773
Broadway Station Long Island City Post Office,21-17,Broadway,Astoria,NY,11106,40.7650812,-73.9304218
United States Post Office,12007,15th Avenue,College Point,NY,11356,40.7842852,-73.8473592
Corona A Station Flushing Post Office,,,,,,40.7472222,-73.8625
Elmhurst A Station Flushing Post Office,,,,,,40.7380556,-73.8775
Loco Hills Post Office,,,,,,32.8190055,-103.9777301
Far Rockaway General Post Office,,,,,,40.6033333,-73.7505556
Lincoln Post Office,,,,,,33.4919136,-105.3838423
Conchas Dam Post Office,,,,,,35.4169926,-104.1355306
Ojito Post Office,,,,,,36.4308472,-107.0914294
Llaves Post Office,,,,,,36.3750159,-106.8675389
